product_id,sale_date,quantity,unit_price
E481796-000,2023-06-22,1,14.90
E482816-000,2023-06-22,1,29.90
E478212-000,2023-06-22,2,9.90
E487571-000,2023-06-22,2,19.90
E483835-000,2023-06-22,1,99.90
E482454-000,2023-06-23,1,29.90
E484958-000,2023-06-23,-2,29.90
E483285-000,2023-06-23,1,49.90
E483339-000,2023-06-23,1,29.90
E484246-000,2023-06-23,1,29.90
E487505-000,2023-06-23,1,19.90
E483576-000,2023-06-23,1,14.90
E482648-000,2023-06-23,1,19.90
E482662-000,2023-06-23,1,29.90
E484463-000,2023-06-23,1,19.90
E481887-000,2023-06-23,1,9.90
E480302-000,2023-06-23,1,39.90
E485772-000,2023-06-23,1,19.90
E484208-000,2023-06-23,1,19.90
E464310-000,2023-06-23,-1,14.90
E458325-000,2023-06-23,2,19.90
E441897-000,2023-06-23,1,5.90
E487668-000,2023-06-23,1,7.90
E482732-000,2023-06-23,1,14.90
E482942-000,2023-06-23,1,29.90
E481951-000,2023-06-23,2,
E483762-000,2023-06-23,1,129.90
E484463-000,2023-06-23,1,19.90
E484186-000,2023-06-23,1,59.90
E485455-000,2023-06-23,1,19.90
E483999-000,2023-06-23,1,29.90
E484875-000,2023-06-23,1,49.90
E485750-000,2023-06-23,,59.90
e483757-000,2023-06-23,1,39.90
E485574-000,2023-06-23,1,29.90
E482816-000,2023-06-23,1,29.90
E465491-000,2023-06-23,1,19.90
E484463-000,2023-06-23,2,19.90
E487668-000,2023-06-23,1,7.90
E482085-000,2023-06-23,1,39.90
E482662-000,2023-06-23,1,29.90
E480302-000,2023-06-23,2,39.90
E481091-000,2023-06-23,1,5.90
E479597-000,2023-06-23,1,14.90
E479403-000,2023-06-23,1,29.90
E484783-000,2023-06-23,1,39.90
E484846-000,2023-06-23,1,19.90
E462191-000,2023-06-23,1,3.90
E484846-000,2023-06-23,1,19.90
E480800-000,2023-06-23,1,29.90
E482604-000,2023-06-23,1,7.90
E462191-000,2023-06-23,1,3.90
E485574-000,2023-06-23,2,29.90
E482443-000,2023-06-23,1,49.90
E480302-000,2023-06-23,1,39.90
E483576-000,2023-06-23,1,14.90
E485652-000,2023-06-23,-2,39.90
E484607-000,2023-06-23,1,29.90
E462336-000,2023.06.23,1,49.90
E480059-000,2023-06-23,1,3.90
E480302-000,2023-06-23,1,39.90
E481951-000,2023-06-23,-2,9.90
E483757-000,2023-06-23,1,39.90
E483807-000,2023-06-23,1,49.90
E483758-000,2023-06-23,1,29.90
E484605-000,2023-06-23,1,29.90
E475346-000,2023-06-23,1,29.90
E482328-000,2023-06-23,1,29.90
E483762-000,2023-06-23,1,129.90
E485574-000,2023-06-23,1,29.90
E462336-000,2023-06-23,-2,49.90
E475344-000,,1,49.90
E480911-000,2023-06-23,-2,4.90
E482732-000,2023-06-23,1,14.90
E485455-000,2023-06-23,2,19.90
E481637-000,2023-06-23,1,29.90
E466374-000,2023-06-23,-1,19.90
E475346-000,2023-06-23,1,29.90
E484882-000,2023-06-23,1,29.90
E484110-000,2023-06-23,1,29.90
E485327-000,2023-06-23,2,19.90
E484605-000,2023-06-23,1,29.90
E482701-000,2023-06-23,-2,7.90
E488307-000,2023-06-23,1,19.90
E484001-000,2023-06-23,1,19.90
E466374-000,2023-06-23,1,19.90
E462336-000,2023-06-23,1,49.90
E485717-000,2023-06-23,1,14.90
E482514-000,2023-06-23,1,14.90
E478212-000,2023-06-23,2,9.90
E479182-000,2023-06-23,1,19.90
E479293-000,2023-06-23,1,49.90
E482982-000,2023-06-23,3,29.90
E482015-000,2023-06-23,2,12.90
E464310-000,2023-06-23,1,14.90
E465491-000,2023-06-23,1,19.90
E484184-000,2023-06-23,1,39.90
E452298-000,2023-06-23,1,29.90
E479292-000,2023-06-23,1,49.90
E467483-000,2023-06-23,1,49.90
E481442-000,2023-06-23,1,29.90
E473177-000,2023-06-23,1,19.90
E479575-000,2023-06-23,1,19.90
E475346-000,2023-06-23,1,29.90
E482920-000,2023-06-23,1,49.90
E485574-000,2023-06-23,1,29.90
E484186-000,2023-06-23,1,59.90
E484934-000,2023-06-23,1,29.90
E477074-000,2023-06-23,-2,14.90
E484026-000,2023-06-23,2,49.90
E483836-000,2023-06-23,1,99.90
E483762-000,2023-06-23,1,129.90
E475380-000,2023-06-23,1,49.90
E462336-000,2023-06-23,1,49.90
E484897-000,2023-06-23,1,29.90
E462191-000,2023-06-23,1,3.90
E484339-000,2023-06-23,1,29.90
E479182-000,2023-06-23,1,19.90
E484026-000,2023-06-23,1,S$49.90
E467421-000,2023-06-23,1,14.90
E481411-000,2023-06-23,1,19.90
E484478-000,2023-06-23,1,19.90
E483831-000,2023-06-23,1,129.90
E482015-000,2023-06-23,-2,12.90
E482514-000,2023-06-23,1,14.90
E484033-000,2023-06-23,1,59.90
NEW-12345,2023-06-23,1,9.90
E484463-000,2023-06-23,1,19.90
E485455-000,2023-06-23,1,19.90
E441897-000,2023-06-23,3,5.90
E482611-000,2023-06-23,-2,5.90
E482942-000,2023-06-23,2,29.90
E483674-000,2023-06-23,1,14.90
E482816-000,2023-06-23,1,29.90
E485005-000,2023-06-23,1,5.90
E488046-000,2023-06-23,1,19.90
E482982-000,2023-06-23,1,29.90
E479503-000,2023-06-23,1,7.90
E483339-000,2023-06-23,-2,29.90
E483999-000,2023-06-23,1,29.90
E452298-000,2023-06-23,1,29.90
E484959-000,2023-06-23,1,9.90
E485005-000,2023-06-23,1,5.90
E482604-000,2023-06-23,-1,7.90
e473968-000,2023-06-23,2,14.90
E485616-000,2023-06-23,1,14.90
E484913-000,2023-06-23,1,49.90
E484247-000,2023-06-23,1,79.90
E480893-000,2023-06-23,1,7.90
E487962-000,2023-06-23,1,14.90
E486048-000,2023-06-23,1,39.90
E483899-000,2023-06-23,1,29.90
E484783-000,2023-06-23,1,39.90
E483836-000,2023-06-23,1,99.90
E481412-000,2023-06-23,1,19.90
E461420-000,2023-06-23,1,29.90
E484463-000,2023-06-23,1,19.90
E479597-000,2023-06-23,1,14.90
E467483-000,2023-06-23,1,49.90
E481412-000,2023-06-23,1,19.90
E483924-000,2023-06-23,1,19.90
E485711-000,2023-06-23,1,14.90
E479403-000,2023-06-23,1,29.90
E486157-000,2023-06-23,1,19.90
E482045-000,2023-06-23,1,29.90
E483041-000,2023-06-23,1,49.90
E484932-000,2023-06-23,1,29.90
E482693-000,2023-06-23,1,7.90
E486152-000,2023-06-23,1,19.90
E478212-000,2023-06-23,-1,9.90
E481994-000,2023-06-23,1,9.90
E482015-000,2023-06-23,1,12.90
E481637-000,2023-06-23,1,29.90
E481358-000,2023-06-23,1,39.90
E481800-000,2023-06-23,1,14.90
E484603-000,2023-06-23,3,29.90
E482874-000,2023-06-23,1,59.90
E487505-000,2023-06-23,1,19.90
E456588-000,2023-06-23,2,49.90
E479503-000,2023-06-23,1,7.90
E479194-000,2023-06-23,1,19.90
E481637-000,2023-06-23,1,29.90
E483339-000,2023-06-23,1,29.90
E485616-000,2023-06-23,1,14.90
E479194-000,2023-06-23,1,19.90
E482732-000,2023-06-23,1,14.90
E482085-000,2023-06-23,1,39.90
E464390-000,2023-06-23,1,14.90
E485327-000,2023-06-23,3,19.90
E482085-000,2023-06-23,1,39.90
E482454-000,2023-06-23,1,29.90
E484778-000,2023-06-23,2,19.90
E472520-000,2023-06-23,1,19.90
E482606-000,2023-06-23,1,3.90
E482816-000,2023-06-23,1,29.90
E484778-000,2023-06-23,1,19.90
E483819-000,2023-06-23,1,59.90
E482790-000,2023-06-23,1,49.90
E488257-000,2023-06-23,1,19.90
E482216-000,2023-06-23,1,59.90
E473177-000,,1,19.90
E482920-000,2023-06-23,1,49.90
E483576-000,2023-06-23,2,14.90
E484186-000,2023-06-23,2,59.90
E483502-000,2023-06-23,1,24.90
E462191-000,2023-06-23,1,3.90
E478139-000,2023-06-23,2,24.90
E485272-000,2023-06-23,1,99.90
E482514-000,2023-06-23,2,14.90
E484934-000,2023-06-24,1,29.90
E475346-000,2023-06-24,1,29.90
E472520-000,2023-06-24,1,19.90
E483443-000,2023-06-24,1,29.90
E474213-000,2023-06-24,1,7.90
E484204-000,2023-06-24,1,
E479194-000,2023-06-24,1,19.90
E474832-000,2023-06-24,3,9.90
E484047-000,2023-06-24,1,14.90
E484339-000,2023-06-24,1,29.90
E478652-000,2023-06-24,1,24.90
E481951-000,2023-06-24,-2,9.90
  E485005-000 ,2023-06-24,1,5.90
E483924-000,2023-06-24,2,19.90
E467483-000,2023-06-24,1,49.90
E481885-000,2023-06-24,1,9.90
E474213-000,2023-06-24,1,7.90
E484913-000,2023-06-24,1,49.90
E483285-000,2023-06-24,1,49.90
E424873-000,2023-06-24,1,14.90
E474213-000,2023-06-24,1,7.90
E481630-000,2023-06-24,1,29.90
E479503-000,2023-06-24,1,7.90
E465491-000,2023-06-24,1,19.90
E483807-000,2023-06-24,1,49.90
E479182-000,2023-06-24,1,19.90
E487668-000,2023-06-24,1,7.90
E482439-000,2023-06-24,1,29.90
E487564-000,2023-06-24,1,19.90
E482015-000,2023-06-24,1,12.90
E482606-000,2023-06-24,1,3.90
E485772-000,2023-06-24,1,19.90
E485200-000,2023-06-24,1,14.90
E484932-000,2023-06-24,1,29.90
E482648-000,2023-06-24,1,19.90
E469871-000,2023-06-24,1,59.90
E487589-000,2023-06-24,1,29.90
E457130-000,2023-06-24,2,19.90
E471601-000,2023-06-24,3,29.90
E462191-000,2023-06-24,1,3.90
E481980-000,2023-06-24,1,9.90
E488256-000,2023-06-24,1,19.90
E477654-000,2023-06-24,1,14.90
E487564-000,2023-06-24,1,19.90
E485300-000,2023-06-24,1,19.90
E482816-000,2023-06-24,1,29.90
E483428-000,2023-06-24,1,14.90
E483757-000,2023-06-24,1,39.90
E464310-000,2023-06-24,1,14.90
E481980-000,2023-06-24,2,9.90
E484605-000,2023-06-24,1,29.90
E481637-000,2023-06-24,1,29.90
E479073-000,2023-06-24,1,39.90
E482979-000,2023-06-24,1,29.90
E476997-000,2023-06-24,2,19.90
E481623-000,2023-06-24,1,39.90
E482795-000,2023-06-24,1,49.90
E483717-000,2023-06-24,1,24.90
E487908-000,2023-06-24,2,19.90
E483562-000,2023-06-24,1,49.90
E483819-000,2023-06-24,1,59.90
E483041-000,2023-06-24,1,49.90
E474481-000,2023-06-24,1,19.90
E485574-000,2023-06-24,1,29.90
E483002-000,2023-06-24,1,39.90
E479194-000,2023-06-24,1,19.90
,2023-06-24,1,14.90
E487908-000,2023-06-24,1,19.90
E484249-000,2023-06-24,1,59.90
E474213-000,2023-06-24,1,7.90
E483002-000,2023-06-24,1,39.90
E481796-000,2023-06-24,1,14.90
E476997-000,2023-06-24,1,19.90
E480411-000,2023-06-24,1,19.90
E487668-000,2023-06-24,1,7.90
E482816-000,2023-06-24,1,29.90
E475344-000,2023-06-24,1,49.90
E481796-000,2023-06-24,1,14.90
E484783-000,2023-06-24,1,39.90
E483924-000,2023-06-24,1,19.90
E487922-000,2023-06-24,1,19.90
E424873-000,2023-06-24,1,14.90
E483294-000,2023-06-24,1,29.90
E483819-000,2023-06-24,2,59.90
E469871-000,2023-06-24,3,59.90
E485574-000,2023-06-24,1,29.90
E483999-000,2023-06-24,1,29.90
E479073-000,2023-06-24,1,39.90
E483294-000,2023-06-24,3,29.90
E466374-000,2023-06-24,-2,19.90
E484186-000,2023-06-24,1,59.90
E482303-000,2023-06-24,1,29.90
E483762-000,2023-06-24,1,
E480971-000,2023-06-24,2,
E464284-000,2023-06-24,1,9.90
E484063-000,2023-06-24,1,19.90
E482454-000,2023-06-24,1,29.90
E476997-000,2023-06-24,2,19.90
E475344-000,2023-06-24,-1,49.90
E485574-000,2023-06-24,1,29.90
E483831-000,2023-06-24,3,129.90
E487908-000,2023-06-24,1,19.90
E482514-000,2023-06-24,1,14.90
E481994-000,2023-06-24,1,9.90
  E482942-000 ,2023-06-24,-1,29.90
E465491-000,2023-06-24,1,19.90
E484783-000,2023-06-24,1,39.90
E483416-000,2023-06-24,1,14.90
E483548-000,2023-06-24,3,29.90
E484605-000,2023-06-24,1,29.90
E484032-000,2023-06-24,-1,59.90
E484033-000,2023-06-24,1,59.90
  E484932-000 ,2023-06-24,1,29.90
E483562-000,2023-06-24,1,49.90
E484244-000,2023-06-24,1,39.90
E480861-000,2023-06-24,1,19.90
E484934-000,2023-06-24,1,29.90
E487908-000,2023-06-24,1,19.90
E478652-000,2023-06-24,1,24.90
E479229-000,2023-06-24,1,59.90
E483562-000,2023-06-24,1,49.90
E483831-000,2023-06-24,1,129.90
E481649-000,2023-06-24,1,29.90
E462336-000,2023-06-24,1,49.90
E483368-000,24/06/2023,1,14.90
E484193-000,2023-06-24,1,39.90
,2023-06-24,1,19.90
E483502-000,2023-06-24,1,24.90
E476355-000,2023-06-24,1,19.90
E482303-000,2023-06-24,1,29.90
E484398-000,2023-06-24,-2,49.90
E485300-000,2023-06-24,1,19.90
E483294-000,2023-06-24,1,29.90
E487908-000,2023-06-24,1,19.90
E484913-000,2023-06-24,1,49.90
E481412-000,2023-06-24,1,19.90
E488735-000,2023-06-24,2,19.90
E482979-000,2023-06-24,1,29.90
E452298-000,2023-06-24,1,29.90
E480861-000,2023-06-24,1,19.90
E483899-000,2023-06-24,2,29.90
E464310-000,2023-06-24,1,14.90
E484783-000,2023-06-24,1,39.90
E483512-000,2023-06-24,1,29.90
E482732-000,2023-06-24,1,14.90
E482982-000,2023-06-24,1,29.90
E484339-000,2023-06-24,2,29.90
E478123-000,2023-06-24,1,49.90
E485652-000,2023-06-24,1,39.90
E483757-000,2023-06-24,1,39.90
E487564-000,2023-06-24,1,19.90
E481787-000,2023-06-24,1,14.90
E485557-000,2023-06-24,1,29.90
E484063-000,2023-06-24,1,19.90
E479293-000,2023-06-24,1,49.90
E479073-000,2023-06-24,1,39.90
E482732-000,2023-06-24,1,14.90
E484958-000,2023-06-24,1,29.90
E482887-000,2023-06-24,2,49.90
E483294-000,2023-06-24,1,29.90
E487908-000,2023-06-24,1,19.90
E484897-000,2023-06-24,1,29.90
E457267-000,2023-06-24,1,5.90
E483757-000,2023-06-24,-1,39.90
E481885-000,2023-06-24,1,9.90
E484598-000,2023-06-24,1,29.90
E476853-000,2023-06-24,1,39.90
E484932-000,2023-06-24,1,29.90
NEW-12345,2023-06-24,-1,59.90
E485005-000,2023-06-24,1,5.90
E483339-000,2023-06-24,2,29.90
E484193-000,2023-06-24,1,39.90
E467483-000,2023-06-24,1,49.90
E484783-000,2023-06-24,1,39.90
E475344-000,2023-06-24,1,49.90
E465491-000,2023-06-24,1,19.90
E470182-000,2023-06-24,1,39.90
E480908-000,2023-06-24,1,7.90
E483428-000,2023-06-24,1,14.90
E484063-000,2023-06-24,1,19.90
E484598-000,2023-06-24,1,29.90
E466374-000,2023-06-24,1,19.90
E481800-000,2023-06-24,1,14.90
E480054-000,2023-06-24,1,14.90
E488258-000,2023-06-24,1,19.90
E486964-000,2023-06-24,1,49.90
E483294-000,2023-06-24,1,29.90
E483757-000,2023-06-24,2,39.90
E452298-000,2023-06-24,1,29.90
E485327-000,2023-06-24,2,19.90
E483562-000,2023-06-24,1,49.90
E484463-000,2023-06-24,1,19.90
E485667-000,2023-06-24,1,19.90
E457124-000,2023-06-24,,19.90
E485490-000,2023-06-24,3,14.90
E481630-000,2023-06-24,1,29.90
E475344-000,2023-06-24,1,49.90
E484080-000,2023-06-24,1,29.90
E462191-000,2023-06-24,1,3.90
E472520-000,2023-06-24,1,19.90
E483576-000,2023-06-24,1,14.90
E482662-000,2023-06-24,1,29.90
E483762-000,2023-06-24,1,129.90
E480893-000,2023-06-24,1,7.90
E483428-000,2023-06-24,1,14.90
E484958-000,2023-06-24,1,29.90
E485455-000,2023-06-24,1,19.90
E488733-000,2023-06-24,-1,19.90
E483819-000,2023-06-24,1,59.90
E484778-000,2023-06-24,1,19.90
E483002-000,2023-06-24,2,39.90
E483999-000,2023-06-24,1,29.90
E485455-000,2023-06-24,1,19.90
E478652-000,2023-06-24,1,24.90
E484110-000,2023-06-24,1,29.90
E486157-000,2023-06-24,1,19.90
E483329-000,2023-06-24,1,19.90
E479073-000,2023-06-24,1,39.90
E464515-000,2023-06-24,1,7.90
E479503-000,2023-06-24,1,7.90
E487505-000,2023-06-24,-1,19.90
,2023-06-24,2,19.90
E467322-000,2023-06-24,1,14.90
E485224-000,2023-06-24,1,29.90
E482816-000,2023-06-24,1,29.90
E488046-000,2023-06-24,1,19.90
E481951-000,2023-06-24,1,9.90
E465185-000,2023-06-24,3,19.90
E485332-000,2023-06-24,1,14.90
E484598-000,2023-06-24,1,29.90
E467483-000,2023-06-24,1,49.90
E479503-000,2023-06-24,-1,7.90
E482606-000,2023-06-24,1,3.90
e475344-000,2023-06-24,1,49.90
  E485750-000 ,2023-06-24,2,59.90
E474213-000,2023-06-24,1,7.90
E484032-000,2023-06-24,1,59.90
E459568-000,2023-06-24,1,19.90
E482732-000,2023-06-24,1,14.90
E483443-000,2023-06-24,1,29.90
E482984-000,2023.06.24,1,9.90
E483762-000,2023-06-24,1,129.90
E483523-000,2023-06-24,2,14.90
E481885-000,2023-06-24,1,9.90
E478346-000,2023-06-24,1,19.90
E478346-000,2023-06-24,1,19.90
E459569-000,2023-06-24,2,19.90
E479229-000,2023-06-24,1,59.90
e484897-000,2023-06-24,1,29.90
E485251-000,2023-06-24,3,19.90
E476355-000,2023-06-24,1,19.90
E481411-000,2023-06-24,-1,19.90
E484246-000,2023-06-24,1,29.90
E481630-000,2023-06-24,1,29.90
E480861-000,2023-06-24,1,19.90
E483340-000,2023-06-24,1,14.90
E481004-000,2023-06-24,1,29.90
E482303-000,2023-06-24,1,29.90
E485300-000,2023-06-24,1,฿19.90
E484897-000,2023-06-24,1,29.90
E460431-000,2023-06-24,3,14.90
E462233-000,2023-06-24,1,5.90
E485717-000,2023-06-24,1,14.90
E484244-000,2023-06-24,2,39.90
E467322-000,2023-06-24,1,14.90
E452298-000,2023-06-24,1,29.90
E480966-000,2023-06-24,1,39.90
E481951-000,2023-06-24,1,9.90
E481091-000,2023-06-24,1,5.90
E462191-000,2023-06-24,1,3.90
E484603-000,2023-06-24,1,29.90
E485251-000,2023-06-24,1,19.90
E460431-000,2023-06-24,1,14.90
E484846-000,2023-06-24,1,19.90
E481796-000,2023-06-24,1,14.90
E481412-000,2023-06-24,1,19.90
E467483-000,2023-06-24,1,49.90
E487922-000,2023-06-24,1,19.90
E482662-000,2023-06-24,1,29.90
E482328-000,2023-06-24,2,29.90
E485568-000,2023-06-24,1,29.90
E487505-000,2023-06-24,2,19.90
E485200-000,2023-06-24,2,14.90
E482937-000,2023-06-24,1,29.90
E483428-000,2023-06-24,1,14.90
E478657-000,2023-06-24,1,12.90
E481036-000,2023-06-24,1,14.90
E485772-000,2023-06-25,1,19.90
E479073-000,2023-06-25,1,39.90
E486964-000,2023-06-25,1,49.90
E487992-000,2023-06-25,1,19.90
E487564-000,2023-06-25,1,19.90
E484026-000,2023-06-25,1,49.90
E479229-000,2023-06-25,1,59.90
E487668-000,2023-06-25,1,7.90
E483466-000,2023-06-25,1,39.90
E480411-000,2023-06-25,1,19.90
E483285-000,2023-06-25,1,49.90
E481091-000,2023-06-25,1,5.90
E481951-000,2023-06-25,1,9.90
E486157-000,2023-06-25,1,19.90
E488735-000,2023-06-25,1,19.90
NEW-12345,2023-06-25,1,29.90
E482443-000,2023-06-25,1,49.90
E479073-000,2023-06-25,1,39.90
E485675-000,2023-06-25,1,29.90
E481800-000,2023-06-25,1,14.90
E483683-000,2023-06-25,1,14.90
E484110-000,2023-06-25,1,29.90
E481358-000,2023-06-25,1,39.90
E481994-000,2023-06-25,1,9.90
E488046-000,2023-06-25,1,19.90
E480971-000,2023-06-25,1,9.90
E476355-000,2023-06-25,2,19.90
E483416-000,2023-06-25,2,14.90
E479194-000,2023-06-25,1,19.90
E485568-000,2023-06-25,1,29.90
E467322-000,2023-06-25,1,14.90
E482015-000,2023-06-25,1,12.90
E482979-000,2023-06-25,3,29.90
E481980-000,2023-06-25,1,9.90
E485002-000,2023-06-25,1,5.90
E483819-000,2023-06-25,3,59.90
E464310-000,2023-06-25,-2,14.90
E485717-000,2023-06-25,2,14.90
E482816-000,2023-06-25,-2,29.90
E484846-000,2023-06-25,2,19.90
E485644-000,2023-06-25,1,39.90
E485574-000,2023-06-25,1,29.90
E488260-000,2023-06-25,1,19.90
E484875-000,2023-06-25,1,49.90
E483910-000,2023-06-25,1,29.90
E476997-000,2023-06-25,-1,19.90
E484897-000,2023-06-25,1,29.90
E483576-000,2023-06-25,1,14.90
E483896-000,2023-06-25,1,29.90
E481411-000,2023-06-25,1,19.90
E485568-000,2023-06-25,1,29.90
E482454-000,2023-06-25,1,29.90
E483576-000,2023-06-25,2,14.90
E481610-000,2023-06-25,2,19.90
E469996-000,2023-06-25,1,5.90
E470182-000,2023-06-25,1,39.90
E479503-000,2023-06-25,1,7.90
E485490-000,2023-06-25,1,14.90
E483428-000,2023-06-25,2,14.90
E481412-000,2023-06-25,3,19.90
E474213-000,2023-06-25,1,7.90
E482920-000,2023-06-25,1,49.90
E482015-000,2023-06-25,1,12.90
E480815-000,2023-06-25,1,19.90
E484110-000,2023-06-25,1,29.90
E483899-000,2023-06-25,1,29.90
E465761-000,2023-06-25,2,39.90
E482825-000,2023-06-25,1,39.90
E479547-000,2023-06-25,2,5.90
E466374-000,2023-06-25,1,19.90
E480302-000,2023-06-25,1,39.90
E480302-000,2023-06-25,1,39.90
E480861-000,2023-06-25,2,19.90
E488269-000,2023-06-25,1,19.90
E481800-000,2023-06-25,1,14.90
E462191-000,2023-06-25,2,3.90
E487564-000,2023-06-25,1,19.90
E484598-000,2023-06-25,1,29.90
E482880-000,2023-06-25,1,49.90
E473535-000,2023-06-25,1,49.90
E462336-000,2023-06-25,2,49.90
E461420-000,2023-06-25,1,29.90
E485568-000,2023-06-25,1,29.90
E484033-000,2023-06-25,1,59.90
E485711-000,2023-06-25,1,14.90
E472520-000,2023-06-25,1,19.90
E481637-000,2023-06-25,1,29.90
E484778-000,2023-06-25,1,19.90
E485327-000,2023-06-25,1,19.90
E483819-000,2023-06-25,1,59.90
E467322-000,2023-06-25,1,14.90
E485005-000,2023-06-25,1,5.90
E484846-000,2023-06-25,1,19.90
E473471-000,2023-06-25,1,39.90
  E482303-000 ,2023-06-25,1,29.90
E483762-000,2023-06-25,1,129.90
E474213-000,2023-06-25,1,7.90
E479547-000,2023-06-25,1,
E485612-000,2023-06-25,1,29.90
E483521-000,2023-06-25,1,14.90
E462336-000,2023-06-25,1,49.90
E483285-000,2023-06-25,1,49.90
E483762-000,2023-06-25,-2,129.90
E482443-000,2023-06-25,1,49.90
E487505-000,2023-06-25,1,19.90
E464310-000,2023-06-25,1,14.90
E483002-000,2023-06-25,1,39.90
E483899-000,2023-06-25,1,29.90
E485077-000,2023-06-25,1,19.90
E482606-000,2023-06-25,2,3.90
E478009-000,2023-06-25,1,49.90
E481800-000,2023-06-25,1,$14.90
E481224-000,2023-06-25,1,14.90
NEW-12345,2023-06-25,1,24.90
E482085-000,2023-06-25,1,39.90
E473968-000,2023-06-25,1,14.90
E488260-000,2023-06-25,1,19.90
E471968-000,2023-06-25,1,5.90
E481610-000,2023-06-25,2,19.90
E479503-000,2023-06-25,1,7.90
E480059-000,2023-06-25,1,3.90
E482942-000,2023-06-25,1,29.90
E488735-000,2023-06-25,1,19.90
E484605-000,2023-06-25,3,29.90
E483339-000,2023-06-25,1,29.90
E484033-000,2023-06-25,1,59.90
E482015-000,2023-06-25,1,12.90
E473535-000,2023-06-25,1,49.90
E483831-000,2023-06-25,1,129.90
E484033-000,2023-06-25,1,59.90
E481637-000,2023-06-25,1,29.90
E483896-000,2023-06-25,1,29.90
E483896-000,2023-06-25,1,29.90
E483416-000,2023-06-25,1,14.90
E467322-000,2023-06-25,1,14.90
E486152-000,2023-06-25,1,19.90
E482683-000,2023-06-25,1,7.90
E487505-000,2023-06-25,1,19.90
E483523-000,2023-06-25,1,14.90
E487505-000,2023-06-25,1,19.90
E483523-000,2023-06-25,3,14.90
E479182-000,2023-06-25,1,19.90
E472601-000,2023-06-25,1,19.90
E484246-000,2023-06-25,1,29.90
E467483-000,2023-06-25,1,49.90
E484063-000,2023-06-25,1,19.90
E457117-000,2023-06-25,1,19.90
E483831-000,2023-06-25,1,129.90
E482816-000,2023-06-25,1,29.90
E482662-000,2023-06-25,1,29.90
E481951-000,2023-06-25,1,9.90
E488269-000,2023-06-25,1,19.90
E482085-000,2023-06-25,1,39.90
E487922-000,2023-06-25,1,19.90
E465760-000,2023-06-25,1,14.90
E485687-000,2023-06-25,1,9.90
E483339-000,2023-06-25,-1,29.90
E483562-000,2023-06-25,1,49.90
E481637-000,2023-06-25,1,29.90
E488260-000,2023-06-25,1,19.90
E485557-000,2023-06-25,1,29.90
E483548-000,2023-06-25,1,29.90
E483896-000,2023-06-25,1,29.90
E484249-000,2023-06-25,1,59.90
E483327-000,2023-06-25,1,14.90
E479503-000,2023-06-25,1,7.90
E465761-000,2023-06-25,1,39.90
E457267-000,2023-06-25,1,5.90
E439661-000,2023-06-25,1,7.90
E484339-000,2023-06-25,1,29.90
E485455-000,2023-06-25,1,19.90
E484226-000,2023-06-25,1,14.90
E481358-000,2023-06-25,1,39.90
E485557-000,2023-06-25,1,29.90
E481412-000,2023-06-25,1,19.90
E480815-000,2023-06-25,1,19.90
E482606-000,2023-06-25,1,3.90
E487505-000,2023-06-25,1,19.90
E485750-000,2023-06-25,1,59.90
E484705-000,2023-06-25,1,49.90
E483836-000,2023-06-25,1,99.90
E482732-000,2023-06-25,1,14.90
E482452-000,2023-06-25,1,19.90
E483576-000,2023-06-25,1,14.90
E487505-000,2023-06-25,1,19.90
E482732-000,2023-06-25,1,14.90
E465707-000,2023-06-25,1,29.90
E482942-000,2023-06-25,1,29.90
E482920-000,2023-06-25,1,49.90
E456588-000,2023-06-25,1,49.90
E476355-000,2023-06-25,1,19.90
E488260-000,2023-06-25,1,19.90
E484783-000,2023-06-25,1,39.90
E465189-000,2023-06-25,1,7.90
E487505-000,2023-06-25,1,19.90
E484897-000,2023-06-25,-2,29.90
E483036-000,2023-06-25,1,99.90
E485644-000,2023-06-25,1,
E481412-000,2023-06-25,1,19.90
E473945-000,2023-06-25,1,7.90
e476997-000,2023-06-25,1,19.90
E482015-000,2023-06-25,1,12.90
E480815-000,2023-06-25,1,19.90
E474481-000,2023-06-25,-2,19.90
E465185-000,2023-06-25,1,19.90
E452298-000,2023-06-25,3,29.90
E483416-000,2023-06-25,1,14.90
E473177-000,2023-06-25,1,19.90
E482498-000,2023-06-25,1,39.90
E485005-000,2023-06-25,1,5.90
E488046-000,2023-06-25,1,19.90
E483576-000,2023-06-25,-2,14.90
E459567-000,2023-06-25,1,19.90
E488046-000,2023-06-25,1,19.90
E452298-000,2023-06-25,1,29.90
,2023-06-25,1,14.90
E488260-000,2023-06-25,3,19.90
E481412-000,2023-06-25,-2,19.90
E482439-000,2023-06-25,1,29.90
E467483-000,2023-06-25,-1,49.90
E488269-000,2023-06-25,1,19.90
E479503-000,2023-06-25,1,7.90
E483562-000,2023-06-25,2,49.90
E488046-000,2023-06-25,1,19.90
E473792-000,2023-06-25,1,29.90
E484184-000,2023-06-25,1,39.90
E482874-000,2023-06-25,1,59.90
E480815-000,2023-06-25,1,19.90
E483757-000,2023-06-25,2,39.90
E484846-000,2023-06-25,1,19.90
E481951-000,2023-06-25,1,9.90
E483523-000,2023-06-25,1,14.90
E485677-000,2023-06-25,1,39.90
E484226-000,2023-06-25,1,14.90
E478346-000,2023-06-25,1,19.90
E478212-000,2023-06-25,1,9.90
E479182-000,2023-06-25,1,19.90
E468496-000,2023-06-25,1,19.90
E483458-000,2023-06-25,1,14.90
